GUIDELINES	YEAR	TEST_METHOD	POTENCY	ORGANISM_CODE	ORGANISM_CODE_TYPE	BREAKPOINT_TYPE	HOST	SITE_OF_INFECTION	REFERENCE_TABLE	REFERENCE_SEQUENCE	WHONET_ABX_CODE	WHONET_TEST	R	I	SDD	S	ECV_ECOFF	DATE_ENTERED	DATE_MODIFIED	COMMENTS
EUCAST	2023	DISK	10μg	pae	WHONET_ORG_CODE	ECOFF					TOB	TOB_ED10					18	2023-04-05		
EUCAST	2023	DISK	5μg	shb	WHONET_ORG_CODE	ECOFF					PEF	PEF_ED5					24	2023-04-05		
EUCAST	2023	MIC		cal	WHONET_ORG_CODE	Human	Human		Candida	1	AMB	AMB_EM	2			1		2023-04-05		
EUCAST	2023	MIC		cal	WHONET_ORG_CODE	Human	Human		Candida	6	VOR	VOR_EM	0.5			0.064		2023-04-05		
EUCAST	2023	MIC		ckr	WHONET_ORG_CODE	Human	Human		Candida	12	ANI	ANI_EM	0.12			0.064		2023-04-05		
EUCAST	2023	MIC		cpa	WHONET_ORG_CODE	Human	Human		Candida	15	FLU	FLU_EM	8			2		2023-04-05		
EUCAST	2023	MIC		cpa	WHONET_ORG_CODE	Human	Human		Candida	18	VOR	VOR_EM	0.5			0.125		2023-04-05		
EUCAST	2023	MIC		ctr	WHONET_ORG_CODE	Human	Human		Candida	22	POS	POS_EM	0.12			0.064		2023-04-05		
EUCAST	2023	MIC		afu	WHONET_ORG_CODE	Human	Human		Aspergillus	26	POS	POS_EM	0.5			0.125		2023-04-05		
EUCAST	2023	MIC		cal	WHONET_ORG_CODE	Human	Human		Candida	4	MIF	MIF_EM	0.03			0.016		2023-04-05		
EUCAST	2023	MIC		cgl	WHONET_ORG_CODE	Human	Human		Candida	8	ANI	ANI_EM	0.12			0.064		2023-04-05		
EUCAST	2023	MIC		ckr	WHONET_ORG_CODE	Human	Human		Candida	11	AMB	AMB_EM	2			1		2023-04-05		
EUCAST	2023	MIC		cpa	WHONET_ORG_CODE	Human	Human		Candida	14	ANI	ANI_EM	8			4		2023-04-05		
EUCAST	2023	MIC		ctr	WHONET_ORG_CODE	Human	Human		Candida	20	ANI	ANI_EM	0.12			0.064		2023-04-05		
EUCAST	2023	MIC		Gen	ALL	Human	Human		PK/PD	24	FLU	FLU_EM	8			2		2023-04-05		
EUCAST	2023	MIC		afu	WHONET_ORG_CODE	Human	Human		Aspergillus	27	VOR	VOR_EM	2			1		2023-04-05		
EUCAST	2023	MIC		ate	WHONET_ORG_CODE	Human	Human		Aspergillus	29	POS	POS_EM	0.5			0.125		2023-04-05		
EUCAST	2023	MIC		cal	WHONET_ORG_CODE	Human	Human		Candida	3	FLU	FLU_EM	8			2		2023-04-05		
EUCAST	2023	MIC		cgl	WHONET_ORG_CODE	Human	Human		Candida	7	AMB	AMB_EM	2			1		2023-04-05		
EUCAST	2023	MIC		cgl	WHONET_ORG_CODE	Human	Human		Candida	9	FLU	FLU_EM	32			0.0001		2023-04-05	2023-06-27	
EUCAST	2023	MIC		cpa	WHONET_ORG_CODE	Human	Human		Candida	13	AMB	AMB_EM	2			1		2023-04-05		
EUCAST	2023	MIC		ctr	WHONET_ORG_CODE	Human	Human		Candida	19	AMB	AMB_EM	2			1		2023-04-05		
EUCAST	2023	MIC		ctr	WHONET_ORG_CODE	Human	Human		Candida	21	FLU	FLU_EM	8			2		2023-04-05		
EUCAST	2023	MIC		afu	WHONET_ORG_CODE	Human	Human		Aspergillus	25	AMB	AMB_EM	2			1		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human	Intravenous	Enterobacterales 	1	AMP	AMP_ED10	13	-		14		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	25	ETP	ETP_ED10	24	-		25		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	26	IPM	IPM_ED10	18	19-21		22		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human	Non-meningitis	Enterobacterales 	27	MEM	MEM_ED10	15	16-21		22		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	28	ATM	ATM_ED30	20	21-25		26		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human	Non-meningitis	Enterobacterales 	29	CIP	CIP_ED5	21	22-24		25		2023-04-05		
EUCAST	2023	DISK	5μg	SAL	GENUS_CODE	Human	Human	Screen	Enterobacteriaceae	31	PEF	PEF_ED5	23	-		24		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	32	LVX	LVX_ED5	18	19-22		23		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	33	MFX	MFX_ED5	21	-		22		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacterales 	34	NOR	NOR_ED10	23	-		24		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	35	OFX	OFX_ED5	21	22-23		24		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	36	AMK	AMK_ED30	17	-		18		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	37	GEN	GEN_ED10	16	-		17		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	39	TOB	TOB_ED10	15	-		16		2023-04-05		
EUCAST	2023	DISK	15μg	eco	WHONET_ORG_CODE	Human	Human		Enterobacteriaceae	40	TGC	TGC_ED15	17	-		18		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	41	CHL	CHL_ED30						2023-04-05		
EUCAST	2023	DISK	100μg	eco	WHONET_ORG_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	45	NIT	NIT_ED100	10	-		11		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacterales 	46	TMP	TMP_ED5	14	-		15		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	47	SXT	SXT_ED1_2	10	11-13		14		2023-04-05		
EUCAST	2023	DISK	30μg	PS-	GENUS_CODE	Human	Human		Pseudo	48	PIP	PIP_ED30	17	18-49		50		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	PS-	GENUS_CODE	Human	Human		Pseudo	49	TZP	TZP_ED30	17	18-49		50		2023-04-05		
EUCAST	2023	DISK	75μg	PS-	GENUS_CODE	Human	Human		Pseudo	50	TIC	TIC_ED75						2023-04-05		
EUCAST	2023	DISK	75/10-15μg	PS-	GENUS_CODE	Human	Human		Pseudo	51	TCC	TCC_ED75	17	18-49		50		2023-04-05		
EUCAST	2023	DISK	30μg	PS-	GENUS_CODE	Human	Human		Pseudo	52	FEP	FEP_ED30	20	21-49		50		2023-04-05		
EUCAST	2023	DISK	10μg	PS-	GENUS_CODE	Human	Human		Pseudo	53	CAZ	CAZ_ED10	16	17-49		50		2023-04-05		
EUCAST	2023	DISK	10μg	PS-	GENUS_CODE	Human	Human		Pseudo	55	IPM	IPM_ED10	19	20-49		50		2023-04-05		
EUCAST	2023	DISK	10μg	PS-	GENUS_CODE	Human	Human	Non-meningitis	Pseudo	56	MEM	MEM_ED10	17	18-23		24		2023-04-05		
EUCAST	2023	DISK	30μg	PS-	GENUS_CODE	Human	Human		Pseudo	57	ATM	ATM_ED30	17	18-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	PS-	GENUS_CODE	Human	Human		Pseudo	58	CIP	CIP_ED5	25	26-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	PS-	GENUS_CODE	Human	Human		Pseudo	59	LVX	LVX_ED5	21	22-49		50		2023-04-05		
EUCAST	2023	DISK	30μg	PS-	GENUS_CODE	Human	Human		Pseudo	60	AMK	AMK_ED30	14	-		15		2023-04-05		
EUCAST	2023	DISK	10μg	PS-	GENUS_CODE	Human	Human		Pseudo	63	TOB	TOB_ED10	17	-		18		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	pma	WHONET_ORG_CODE	Human	Human		Stenotrophomonas maltophilia	65	SXT	SXT_ED1_2	15	16-49		50		2023-04-05		
EUCAST	2023	DISK	10μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	67	IPM	IPM_ED10	20	21-23		24		2023-04-05		
EUCAST	2023	DISK	10μg	AC-	GENUS_CODE	Human	Human	Non-meningitis	Acinetobacter spp.	68	MEM	MEM_ED10	14	15-20		21		2023-04-05		
EUCAST	2023	DISK	5μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	69	CIP	CIP_ED5	20	21-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	70	LVX	LVX_ED5	19	20-22		23		2023-04-05		
EUCAST	2023	DISK	30μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	71	AMK	AMK_ED30	18	-		19		2023-04-05		
EUCAST	2023	DISK	10μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	72	GEN	GEN_ED10	16	-		17		2023-04-05		
EUCAST	2023	MIC		mmo	WHONET_ORG_CODE	Human	Human		Enterobacteriaceae	26	IPM	IPM_EM	8			0.0001		2023-04-05	2023-06-27	
EUCAST	2023	DISK	10μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	74	TOB	TOB_ED10	16	-		17		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	AC-	GENUS_CODE	Human	Human		Acinetobacter spp.	76	SXT	SXT_ED1_2	10	11-13		14		2023-04-05		
EUCAST	2023	DISK	1 unit	sc+	WHONET_ORG_CODE	Human	Human		Staphs	77	PEN	PEN_ED1	25	-		26		2023-04-05		
EUCAST	2023	DISK	1 unit	slu	WHONET_ORG_CODE	Human	Human		Staphs	78	PEN	PEN_ED1	25	-		26		2023-04-05		
EUCAST	2023	DISK	2μg	sap	WHONET_ORG_CODE	Human	Human		Staphs	79	AMP	AMP_ED2	17	-		18		2023-04-05		
EUCAST	2023	DISK	30μg	sau	WHONET_ORG_CODE	Human	Human	Screen	Staphs	80	FOX	FOX_ED30	21	-		22		2023-04-05		
EUCAST	2023	DISK	30μg	SCN	SPECIES_GROUP	Human	Human	Screen	Staphs	81	FOX	FOX_ED30	21	-		22		2023-04-05		
EUCAST	2023	DISK	30μg	psd	WHONET_ORG_CODE	Human	Human	Screen	Staphs	82	FOX	FOX_ED30						2023-04-05		
EUCAST	2023	DISK	5μg	sc+	WHONET_ORG_CODE	Human	Human	Pneumonia	Staphs	83	CPT	CPT_ED5	19	-		20		2023-04-05		
EUCAST	2023	DISK	5μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs	84	CIP	CIP_ED5	20	21-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs	85	LVX	LVX_ED5	21	22-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs	86	MFX	MFX_ED5	24	-		25		2023-04-05		
EUCAST	2023	DISK	10μg	STA	GENUS_CODE	Human	Human	Screen	Staphs	87	NOR	NOR_ED10	16			17		2023-04-05		
EUCAST	2023	DISK	30μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs	89	AMK	AMK_ED30	17	-		18		2023-04-05		
EUCAST	2023	DISK	30μg	SCN	SPECIES_GROUP	Human	Human		Staphs	90	AMK	AMK_ED30	14	-		15		2023-04-05		
EUCAST	2023	DISK	10μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs	91	GEN	GEN_ED10	17	-		18		2023-04-05		
EUCAST	2023	DISK	10μg	SCN	SPECIES_GROUP	Human	Human		Staphs	92	GEN	GEN_ED10	21	-		22		2023-04-05		
EUCAST	2023	DISK	10μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs	93	NET	NET_ED10	17	-		18		2023-04-05		
EUCAST	2023	DISK	10μg	SCN	SPECIES_GROUP	Human	Human		Staphs	94	NET	NET_ED10	21	-		22		2023-04-05		
EUCAST	2023	DISK	10μg	sc+	WHONET_ORG_CODE	Human	Human		Staphs	95	TOB	TOB_ED10	17	-		18		2023-04-05		
EUCAST	2023	DISK	10μg	SCN	SPECIES_GROUP	Human	Human		Staphs	96	TOB	TOB_ED10	19	-		20		2023-04-05		
EUCAST	2023	DISK	2μg	STA	GENUS_CODE	Human	Human		Staphs	106	CLI	CLI_ED2	21	-		22		2023-04-05		
EUCAST	2023	DISK	15μg	STA	GENUS_CODE	Human	Human		Staphs	107	QDA	QDA_ED15	20	-		21		2023-04-05		
EUCAST	2023	DISK	30μg	STA	GENUS_CODE	Human	Human		Staphs	109	MNO	MNO_ED30	22	-		23		2023-04-05		
EUCAST	2023	DISK	30μg	STA	GENUS_CODE	Human	Human		Staphs	110	TCY	TCY_ED30	21	-		22		2023-04-05		
EUCAST	2023	DISK	15μg	STA	GENUS_CODE	Human	Human		Staphs	111	TGC	TGC_ED15	18	-		19		2023-04-05		
EUCAST	2023	DISK	30μg	STA	GENUS_CODE	Human	Human		Staphs	112	CHL	CHL_ED30						2023-04-05		
EUCAST	2023	DISK	10μg	STA	GENUS_CODE	Human	Human		Staphs	115	FUS	FUS_ED10	23	-		24		2023-04-05		
EUCAST	2023	DISK	10μg	STA	GENUS_CODE	Human	Human		Staphs	116	LNZ	LNZ_ED10	20	-		21		2023-04-05		
EUCAST	2023	DISK	100μg	sap	WHONET_ORG_CODE	Human	Human	Uncomplicated urinary tract infection	Staphs	118	NIT	NIT_ED100	12	-		13		2023-04-05		
EUCAST	2023	DISK	5μg	STA	GENUS_CODE	Human	Human		Staphs	119	RIF	RIF_ED5	25	-		26		2023-04-05		
EUCAST	2023	DISK	5μg	STA	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Staphs	120	TMP	TMP_ED5	13	-		14		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	STA	GENUS_CODE	Human	Human		Staphs	121	SXT	SXT_ED1_2	13	14-16		17		2023-04-05		
EUCAST	2023	DISK	2μg	ENT	GENUS_CODE	Human	Human		Enterococcus	122	AMP	AMP_ED2	7	8-9		10		2023-04-05		
EUCAST	2023	DISK	10μg	ENT	GENUS_CODE	Human	Human		Enterococcus	126	IPM	IPM_ED10	20	21-49		50		2023-04-05		
EUCAST	2023	DISK	10μg	ENT	GENUS_CODE	Human	Human	Screen	Enterococcus	129	NOR	NOR_ED10	11	-		12		2023-04-05		
EUCAST	2023	DISK	30μg	ENT	GENUS_CODE	Human	Human		Enterococcus	130	TEC	TEC_ED30	15	-		16		2023-04-05		
EUCAST	2023	DISK	5μg	ENT	GENUS_CODE	Human	Human		Enterococcus	131	VAN	VAN_ED5	11	-		12		2023-04-05		
EUCAST	2023	DISK	15μg	ENT	GENUS_CODE	Human	Human		Enterococcus	133	TGC	TGC_ED15	17	-		18		2023-04-05		
EUCAST	2023	DISK	10μg	ENT	GENUS_CODE	Human	Human		Enterococcus	134	LNZ	LNZ_ED10	19	-		20		2023-04-05		
EUCAST	2023	DISK	100μg	efa	WHONET_ORG_CODE	Human	Human	Uncomplicated urinary tract infection	Enterococcus	135	NIT	NIT_ED100	14	-		15		2023-04-05		
EUCAST	2023	DISK	5μg	ENT	GENUS_CODE	Human	Human	Uncomplicated urinary tract infection	Enterococcus	136	TMP	TMP_ED5	20	21-49		50		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	ENT	GENUS_CODE	Human	Human		Enterococcus	137	SXT	SXT_ED1_2	20	21-49		50		2023-04-05		
EUCAST	2023	DISK	1 unit	STR	GENUS_CODE	Human	Human	Non-meningitis	Strep A, B, C, G	138	PEN	PEN_ED1	17	-		18		2023-04-05		
EUCAST	2023	DISK	5μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	139	LVX	LVX_ED5	16	17-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	140	MFX	MFX_ED5	18	-		19		2023-04-05		
EUCAST	2023	DISK	10μg	STR	GENUS_CODE	Human	Human	Screen	Strep A, B, C, G	141	NOR	NOR_ED10	11			12		2023-04-05		
EUCAST	2023	DISK	30μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	142	TEC	TEC_ED30	14	-		15		2023-04-05		
EUCAST	2023	DISK	5μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	143	VAN	VAN_ED5	12	-		13		2023-04-05		
EUCAST	2023	DISK	15μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	146	ERY	ERY_ED15	20	-		21		2023-04-05		
EUCAST	2023	DISK	15μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	148	TLT	TLT_ED15	19	-		20		2023-04-05		
EUCAST	2023	DISK	2μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	149	CLI	CLI_ED2	16	-		17		2023-04-05		
EUCAST	2023	DISK	30μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	151	MNO	MNO_ED30	22	-		23		2023-04-05		
EUCAST	2023	DISK	30μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	152	TCY	TCY_ED30	22	-		23		2023-04-05		
EUCAST	2023	DISK	15μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	153	TGC	TGC_ED15	18	-		19		2023-04-05		
EUCAST	2023	DISK	30μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	154	CHL	CHL_ED30						2023-04-05		
EUCAST	2023	DISK	10μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	156	LNZ	LNZ_ED10	18	-		19		2023-04-05		
EUCAST	2023	DISK	100μg	bsb	WHONET_ORG_CODE	Human	Human	Uncomplicated urinary tract infection	Strep A, B, C, G	157	NIT	NIT_ED100	14	-		15		2023-04-05		
EUCAST	2023	DISK	5μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	158	RIF	RIF_ED5	20	-		21		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	STR	GENUS_CODE	Human	Human		Strep A, B, C, G	160	SXT	SXT_ED1_2	14	15-17		18		2023-04-05		
EUCAST	2023	DISK	1μg	spn	WHONET_ORG_CODE	Human	Human	Screen	S. pneumoniae	164	OXA	OXA_ED1				20		2023-04-05		
EUCAST	2023	DISK	30μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	165	CEC	CEC_ED30	27	28-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	178	CIP	CIP_ED5						2023-04-05		
EUCAST	2023	DISK	5μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	179	LVX	LVX_ED5	15	16-49		50		2023-04-05		
EUCAST	2023	DISK	5μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	180	MFX	MFX_ED5	21	-		22		2023-04-05		
EUCAST	2023	DISK	10μg	spn	WHONET_ORG_CODE	Human	Human	Screen	S. pneumoniae	181	NOR	NOR_ED10	9			10		2023-04-05		
EUCAST	2023	DISK	5μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	182	OFX	OFX_ED5						2023-04-05		
EUCAST	2023	DISK	30μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	183	TEC	TEC_ED30	16	-		17		2023-04-05		
EUCAST	2023	DISK	5μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	184	VAN	VAN_ED5	15	-		16		2023-04-05		
EUCAST	2023	DISK	15μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	187	ERY	ERY_ED15	21	-		22		2023-04-05		
EUCAST	2023	DISK	15μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	189	TLT	TLT_ED15	22	-		23		2023-04-05		
EUCAST	2023	DISK	2μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	190	CLI	CLI_ED2	18	-		19		2023-04-05		
EUCAST	2023	DISK	30μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	192	MNO	MNO_ED30	23	-		24		2023-04-05		
EUCAST	2023	DISK	30μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	193	TCY	TCY_ED30	24	-		25		2023-04-05		
EUCAST	2023	DISK	30μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	194	CHL	CHL_ED30						2023-04-05		
EUCAST	2023	DISK	10μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	195	LNZ	LNZ_ED10	21	-		22		2023-04-05		
EUCAST	2023	DISK	5μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	196	RIF	RIF_ED5	21	-		22		2023-04-05		
EUCAST	2023	DISK	1.25μg/23.75μg	spn	WHONET_ORG_CODE	Human	Human		S. pneumoniae	197	SXT	SXT_ED1_2	9	10-12		13		2023-04-05		
EUCAST	2023	DISK	1 unit	SVI	SPECIES_GROUP	Human	Human		Viridans strept	198	PEN	PEN_ED1	11	12-20		21		2023-04-05		
EUCAST	2023	DISK	1 unit	SVI	SPECIES_GROUP	Human	Human	Screen	Viridans strept	199	PEN	PEN_ED1	20	-		21		2023-04-05		
EUCAST	2023	DISK	2μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	200	AMP	AMP_ED2	14	15-20		21		2023-04-05		
EUCAST	2023	DISK	30μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	203	FEP	FEP_ED30	24	-		25		2023-04-05		
EUCAST	2023	DISK	5μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	204	CTX	CTX_ED5	22	-		23		2023-04-05		
EUCAST	2023	DISK	30μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	205	CRO	CRO_ED30	26	27-26		27		2023-04-05		
EUCAST	2023	DISK	30μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	206	CXM	CXM_ED30	25	-		26		2023-04-05		
EUCAST	2023	DISK	30μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	211	TEC	TEC_ED30	15	-		16		2023-04-05		
EUCAST	2023	DISK	5μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	212	VAN	VAN_ED5	14	-		15		2023-04-05		
EUCAST	2023	DISK	2μg	SVI	SPECIES_GROUP	Human	Human		Viridans strept	213	CLI	CLI_ED2	18	-		19		2023-04-05		
EUCAST	2023	DISK	1 unit	HA-	GENUS_CODE	Human	Human	Screen	H. influenzae	214	PEN	PEN_ED1	11			12		2023-04-05		
EUCAST	2023	DISK	2μg	HA-	GENUS_CODE	Human	Human	Non-meningitis	H. influenzae	215	AMP	AMP_ED2	17	-		18		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	HA-	GENUS_CODE	Human	Human		H. influenzae	218	TZP	TZP_ED30	26	-		27		2023-04-05		
EUCAST	2023	DISK	30μg	HA-	GENUS_CODE	Human	Human		H. influenzae	219	FEP	FEP_ED30	27			28		2023-04-05		
EUCAST	2023	DISK	5μg	HA-	GENUS_CODE	Human	Human		H. influenzae	220	FIX	FIX_ED5	25	-		26		2023-04-05		
EUCAST	2023	DISK	5μg	HA-	GENUS_CODE	Human	Human	Non-meningitis	H. influenzae	221	CTX	CTX_ED5	26	-		27		2023-04-05		
EUCAST	2023	DISK	10μg	HA-	GENUS_CODE	Human	Human		H. influenzae	222	CPD	CPD_ED10	25	-		26		2023-04-05		
EUCAST	2023	DISK	30μg	HA-	GENUS_CODE	Human	Human		H. influenzae	224	CTB	CTB_ED30	24	-		25		2023-04-05		
EUCAST	2023	DISK	30μg	HA-	GENUS_CODE	Human	Human	Non-meningitis	H. influenzae	225	CRO	CRO_ED30	31	-		32		2023-04-05		
EUCAST	2023	DISK	30μg	HA-	GENUS_CODE	Human	Human	Intravenous	H. influenzae	226	CXM	CXM_ED30	24	25-26		27		2023-04-05		
EUCAST	2023	MIC		cal	WHONET_ORG_CODE	Human	Human		Candida	2	ANI	ANI_EM	0.06			0.032		2023-04-05		
EUCAST	2023	MIC		cal	WHONET_ORG_CODE	Human	Human		Candida	5	POS	POS_EM	0.12			0.064		2023-04-05		
EUCAST	2023	MIC		cgl	WHONET_ORG_CODE	Human	Human		Candida	10	MIF	MIF_EM	0.06			0.032		2023-04-05		
EUCAST	2023	MIC		cpa	WHONET_ORG_CODE	Human	Human		Candida	16	MIF	MIF_EM	4			2		2023-04-05		
EUCAST	2023	MIC		cpa	WHONET_ORG_CODE	Human	Human		Candida	17	POS	POS_EM	0.12			0.064		2023-04-05		
EUCAST	2023	MIC		ctr	WHONET_ORG_CODE	Human	Human		Candida	23	VOR	VOR_EM	0.5			0.125		2023-04-05		
EUCAST	2023	MIC		ani	WHONET_ORG_CODE	Human	Human		Aspergillus	28	AMB	AMB_EM	2			1		2023-04-05		
EUCAST	2023	DISK	10μg/10μg	EBC	FAMILY_CODE	Human	Human	Intravenous	Enterobacterales 	2	SAM	SAM_ED10	13	-		14		2023-04-05		
EUCAST	2023	DISK	20μg/10μg	EBC	FAMILY_CODE	Human	Human	Intravenous	Enterobacterales 	4	AMC	AMC_ED20	18	-		19		2023-04-05		
EUCAST	2023	DISK	20μg/10μg	EBC	FAMILY_CODE	Human	Human	Oral, Uncomplicated urinary tract infection	Enterobacterales 	5	AMC	AMC_ED20	15	-		16		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	6	PIP	PIP_ED30	19	-		20		2023-04-05		
EUCAST	2023	DISK	30μg/6μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	7	TZP	TZP_ED30	19	-		20		2023-04-05		
EUCAST	2023	DISK	75μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	8	TIC	TIC_ED75						2023-04-05		
EUCAST	2023	DISK	75/10-15μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	9	TCC	TCC_ED75	19	20-22		23		2023-04-05		
EUCAST	2023	DISK	10μg	eco	WHONET_ORG_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacteriaceae	10	MEC	MEC_ED10	14	-		15		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacterales 	11	CFR	CFR_ED30	11	-		12		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacterales 	12	LEX	LEX_ED30	13	-		14		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	13	FEP	FEP_ED30	23	24-26		27		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacterales 	14	FIX	FIX_ED5	16	-		17		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human	Non-meningitis	Enterobacterales 	15	CTX	CTX_ED5	16	17-19		20		2023-04-05		
EUCAST	2023	DISK	30μg	EBC	FAMILY_CODE	Human	Human	Screen	Enterobacterales 	16	FOX	FOX_ED30	18	-		19		2023-04-05		
EUCAST	2023	DISK	10μg	EBC	FAMILY_CODE	Human	Human	Uncomplicated urinary tract infection	Enterobacterales 	17	CPD	CPD_ED10	20	-		21		2023-04-05		
EUCAST	2023	DISK	5μg	EBC	FAMILY_CODE	Human	Human		Enterobacterales 	18	CPT	CPT_ED5	22	-		23		2023-04-05		
